,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
139,20180808-035431_488_live,0,8,that is so nice of you.,4,praise-user,,non-strategy,0.0,0.58,0.42,If it's a charity I believe in that's a great way. I donate to many local charities in my city.,chariti believ great way donat mani local chariti citi,that is so nice of you.,139
140,20180808-035431_488_live,0,8,"like ""Save the Children"" has many options to donate. You can directly donate through website, It has a minimum amount, but you can also donate part of the HIT reward at the end of the conversation, It can be 0 or 1 cent or any other amount",3,provide-donation-procedure,,provide-donation-procedure,0.0,0.8220000000000001,0.17800000000000002,If it's a charity I believe in that's a great way. I donate to many local charities in my city.,chariti believ great way donat mani local chariti citi,"like ""Save the Children"" has many options to donate. You can directly donate through website, It has a minimum amount, but you can also donate part of the HIT reward at the end of the conversation, It can be 0 or 1 cent or any other amount",140
141,20180808-035431_488_live,0,9,I sure will. I did it in the past. and surprisingly my reward did not even change,10,example-donation,,example-donation,0.0,0.594,0.406,I think I'll probably donate at the end of this conversation. Will you be doing so as well?,think probabl donat convers well,I sure will. I did it in the past. and surprisingly my reward did not even change,141
143,20180808-052501_689_live,0,1,"It would go to supporting children in developing countries, especially in war zones.",0,provide-org-facts,,provide-org-facts,0.231,0.608,0.16,"Hi, it all depends on who you really are, if it's for a person very close to me if I'm willing",hi depend realli person close will,"It would go to supporting children in developing countries, especially in war zones.",143
144,20180808-052501_689_live,0,1,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",9,emotion-appeal,,emotion-appeal,0.435,0.565,0.0,"Hi, it all depends on who you really are, if it's for a person very close to me if I'm willing",hi depend realli person close will,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",144
145,20180808-052501_689_live,0,1,"You can give any amount, even as little as $0.01 can help.",7,foot-in-the-door,,foot-in-the-door,0.0,0.8029999999999999,0.19699999999999998,"Hi, it all depends on who you really are, if it's for a person very close to me if I'm willing",hi depend realli person close will,"You can give any amount, even as little as $0.01 can help.",145
146,20180808-052501_689_live,0,2,How much would you like to donate?,4,ask-donation-amount,,non-strategy,0.0,0.706,0.294,"if I would agree with that, and if my organ donated what problems would my body have? the operation has risks",would agre organ donat problem would bodi oper risk,How much would you like to donate?,146
147,20180808-052501_689_live,0,3,"Fantastic, you are a very generous person and this money will help the cause greatly",4,praise-user,,non-strategy,0.0,0.526,0.474,"oh ok I'm sorry I have read wrong, if I would be willing to donate with pleasure is a good cause",oh ok sorri read wrong would will donat pleasur good caus,"Fantastic, you are a very generous person and this money will help the cause greatly",147
149,20180808-052501_689_live,0,5,Do you have children yourself? Does this cause have a very personal meaning to you?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,"Not that, there are many needs in the world and this is a good cause",mani need world good caus,Do you have children yourself? Does this cause have a very personal meaning to you?,149
150,20180808-052501_689_live,0,6,"What would you say to someone who does not have children, if you were trying to get them to help the cause?",2,task-related-inquiry,,task-related-inquiry,0.0,0.8859999999999999,0.114,If sometimes I go down the street and there are people with posters I raise money for children and I always give them something because it is a good cause,sometim go street peopl poster rais money children alway give someth good caus,"What would you say to someone who does not have children, if you were trying to get them to help the cause?",150
151,20180808-052501_689_live,0,7,"Children really are the future and if humans have any hope of surviving in the long run, we need to raise our children to see the good in this world and help others",6,logical-appeal,,logical-appeal,0.0,0.73,0.27,"If I have two very beautiful children that are my life, maybe that's why I'm very attentive to things like this of this magnitude",two beauti children life mayb attent thing like magnitud,"Children really are the future and if humans have any hope of surviving in the long run, we need to raise our children to see the good in this world and help others",151
152,20180808-052501_689_live,0,7,"Yes, Well I thank you again for your donation and I wish you a very happy rest of your day!",4,thank,,non-strategy,0.0,0.457,0.5429999999999999,"If I have two very beautiful children that are my life, maybe that's why I'm very attentive to things like this of this magnitude",two beauti children life mayb attent thing like magnitud,"Yes, Well I thank you again for your donation and I wish you a very happy rest of your day!",152
153,20180824-022709_450_live,0,0,"Hello, How you doing",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hello, How you doing",153
154,20180824-022709_450_live,0,0,"Yes, Hope you aware whats going with child who died from hunger",9,emotion-appeal,,emotion-appeal,0.292,0.41700000000000004,0.292,<Start>,start,"Yes, Hope you aware whats going with child who died from hunger",154
155,20180824-022709_450_live,0,1,You are such a good personality ..,4,praise-user,,non-strategy,0.0,0.633,0.36700000000000005,"Great thanks, Im here to talk about the childrens charity.",great thank talk children chariti,You are such a good personality ..,155
157,20180824-022709_450_live,0,1,Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,"Great thanks, Im here to talk about the childrens charity.",great thank talk children chariti,Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment.,157
158,20180824-022709_450_live,0,2,1000 childrens at the first slot,4,neutral-to-inquiry,,non-strategy,0.0,1.0,0.0,I am mostly aware yes. This is why i would love to donate an amount.,most awar yes would love donat amount,1000 childrens at the first slot,158
160,20180824-022709_450_live,0,4,We will circulate the information to all the volunteers soon .,4,neutral-to-inquiry,,non-strategy,0.0,1.0,0.0,"Right, it will probably have to be 80% of my task payment then. I'd love to help 1000 children.",right probabl    task payment love help    children,We will circulate the information to all the volunteers soon .,160
161,20180824-022709_450_live,0,5,"Sure , everyone are welcome",4,neutral-to-inquiry,,non-strategy,0.0,0.27399999999999997,0.726,"No problem, what day is the charity meet up then?",problem day chariti meet,"Sure , everyone are welcome",161
163,20180824-022709_450_live,0,7,sure thanks again,4,thank,,non-strategy,0.0,0.161,0.8390000000000001,Great what time is it on?,great time,sure thanks again,163
164,20180825-042845_49_live,0,0,"Hello, are you interested in protection of rights of children?",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.769,0.231,<Start>,start,"Hello, are you interested in protection of rights of children?",164
165,20180825-042845_49_live,0,1,"There is organisation called Save the Children and donations are essential to ensure children's rights to health,education and safety.",0,provide-org-facts,,provide-org-facts,0.0,0.65,0.35,"Yes, definitely. What do you have in mind?",yes definit mind,"There is organisation called Save the Children and donations are essential to ensure children's rights to health,education and safety.",165
166,20180825-042845_49_live,0,2,"Here is their website, URL They help children all around the world.",0,provide-org-facts,,provide-org-facts,0.0,0.8029999999999999,0.19699999999999998,"Is this the same group where people used to ""sponsor"" a child?",group peopl use sponsor child,"Here is their website, URL They help children all around the world.",166
167,20180825-042845_49_live,0,2,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",9,emotion-appeal,,emotion-appeal,0.435,0.565,0.0,"Is this the same group where people used to ""sponsor"" a child?",group peopl use sponsor child,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",167
