,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
141,20180808-035431_488_live,0,9,I sure will. I did it in the past. and surprisingly my reward did not even change,10,example-donation,,example-donation,0.0,0.594,0.406,I think I'll probably donate at the end of this conversation. Will you be doing so as well?,think probabl donat convers well,I sure will. I did it in the past. and surprisingly my reward did not even change,141
142,20180808-052501_689_live,0,0,Would you like to donate to a Charity called Save the Children?,4,propose-donation,,non-strategy,0.0,0.485,0.515,<Start>,start,Would you like to donate to a Charity called Save the Children?,142
143,20180808-052501_689_live,0,1,"It would go to supporting children in developing countries, especially in war zones.",0,provide-org-facts,,provide-org-facts,0.231,0.608,0.16,"Hi, it all depends on who you really are, if it's for a person very close to me if I'm willing",hi depend realli person close will,"It would go to supporting children in developing countries, especially in war zones.",143
146,20180808-052501_689_live,0,2,How much would you like to donate?,4,ask-donation-amount,,non-strategy,0.0,0.706,0.294,"if I would agree with that, and if my organ donated what problems would my body have? the operation has risks",would agre organ donat problem would bodi oper risk,How much would you like to donate?,146
148,20180808-052501_689_live,0,4,"Yes, you are helping to ensure children's rights to health, education, safety, etc.",6,logical-appeal,,logical-appeal,0.0,0.466,0.534,I am willing to donate $ 10,will donat  ,"Yes, you are helping to ensure children's rights to health, education, safety, etc.",148
149,20180808-052501_689_live,0,5,Do you have children yourself? Does this cause have a very personal meaning to you?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,"Not that, there are many needs in the world and this is a good cause",mani need world good caus,Do you have children yourself? Does this cause have a very personal meaning to you?,149
150,20180808-052501_689_live,0,6,"What would you say to someone who does not have children, if you were trying to get them to help the cause?",2,task-related-inquiry,,task-related-inquiry,0.0,0.8859999999999999,0.114,If sometimes I go down the street and there are people with posters I raise money for children and I always give them something because it is a good cause,sometim go street peopl poster rais money children alway give someth good caus,"What would you say to someone who does not have children, if you were trying to get them to help the cause?",150
151,20180808-052501_689_live,0,7,"Children really are the future and if humans have any hope of surviving in the long run, we need to raise our children to see the good in this world and help others",6,logical-appeal,,logical-appeal,0.0,0.73,0.27,"If I have two very beautiful children that are my life, maybe that's why I'm very attentive to things like this of this magnitude",two beauti children life mayb attent thing like magnitud,"Children really are the future and if humans have any hope of surviving in the long run, we need to raise our children to see the good in this world and help others",151
153,20180824-022709_450_live,0,0,"Hello, How you doing",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hello, How you doing",153
154,20180824-022709_450_live,0,0,"Yes, Hope you aware whats going with child who died from hunger",9,emotion-appeal,,emotion-appeal,0.292,0.41700000000000004,0.292,<Start>,start,"Yes, Hope you aware whats going with child who died from hunger",154
155,20180824-022709_450_live,0,1,You are such a good personality ..,4,praise-user,,non-strategy,0.0,0.633,0.36700000000000005,"Great thanks, Im here to talk about the childrens charity.",great thank talk children chariti,You are such a good personality ..,155
156,20180824-022709_450_live,0,1,How much do you like to donate to the charity now?,4,ask-donation-amount,,non-strategy,0.0,0.629,0.371,"Great thanks, Im here to talk about the childrens charity.",great thank talk children chariti,How much do you like to donate to the charity now?,156
158,20180824-022709_450_live,0,2,1000 childrens at the first slot,4,neutral-to-inquiry,,non-strategy,0.0,1.0,0.0,I am mostly aware yes. This is why i would love to donate an amount.,most awar yes would love donat amount,1000 childrens at the first slot,158
159,20180824-022709_450_live,0,3,Thanks so much.,4,thank,,non-strategy,0.0,0.408,0.5920000000000001,"I not sure, how many children are in need of a donation? This will impact my decision on how much to give.",sure mani children need donat impact decis much give,Thanks so much.,159
160,20180824-022709_450_live,0,4,We will circulate the information to all the volunteers soon .,4,neutral-to-inquiry,,non-strategy,0.0,1.0,0.0,"Right, it will probably have to be 80% of my task payment then. I'd love to help 1000 children.",right probabl    task payment love help    children,We will circulate the information to all the volunteers soon .,160
161,20180824-022709_450_live,0,5,"Sure , everyone are welcome",4,neutral-to-inquiry,,non-strategy,0.0,0.27399999999999997,0.726,"No problem, what day is the charity meet up then?",problem day chariti meet,"Sure , everyone are welcome",161
162,20180824-022709_450_live,0,6,"Falls on morning timeslot and venue details will be shared shortly after we cosolidated the donators You will have a parking slot available . However, based on our venue finalization we can check the feasability for everyone.",4,neutral-to-inquiry,,non-strategy,0.0,0.934,0.066,"Great, and can i bring family members to the donation event?",great bring famili member donat event,"Falls on morning timeslot and venue details will be shared shortly after we cosolidated the donators You will have a parking slot available . However, based on our venue finalization we can check the feasability for everyone.",162
163,20180824-022709_450_live,0,7,sure thanks again,4,thank,,non-strategy,0.0,0.161,0.8390000000000001,Great what time is it on?,great time,sure thanks again,163
164,20180825-042845_49_live,0,0,"Hello, are you interested in protection of rights of children?",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.769,0.231,<Start>,start,"Hello, are you interested in protection of rights of children?",164
165,20180825-042845_49_live,0,1,"There is organisation called Save the Children and donations are essential to ensure children's rights to health,education and safety.",0,provide-org-facts,,provide-org-facts,0.0,0.65,0.35,"Yes, definitely. What do you have in mind?",yes definit mind,"There is organisation called Save the Children and donations are essential to ensure children's rights to health,education and safety.",165
167,20180825-042845_49_live,0,2,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",9,emotion-appeal,,emotion-appeal,0.435,0.565,0.0,"Is this the same group where people used to ""sponsor"" a child?",group peopl use sponsor child,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",167
168,20180825-042845_49_live,0,3,"As you mentioned,this organisation has different programs,and one of them is to ""sponsor"" child. You choose the location.",0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,I can't imagine how terrible it must be for a child to grow up inside a war zone.,ca nt imagin terribl must child grow insid zone,"As you mentioned,this organisation has different programs,and one of them is to ""sponsor"" child. You choose the location.",168
169,20180825-042845_49_live,0,4,"No,but i want to donate some amount from this survey.",10,example-donation,,example-donation,0.0,0.86,0.14,Are you connected with the NGO yourself?,connect ngo,"No,but i want to donate some amount from this survey.",169
170,20180825-042845_49_live,0,4,Research team will send money to this organisation.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,Are you connected with the NGO yourself?,connect ngo,Research team will send money to this organisation.,170
171,20180825-042845_49_live,0,5,"Yes,the amount you want to donate is deducted from your reward.",3,provide-donation-procedure,,provide-donation-procedure,0.0,0.643,0.35700000000000004,That sounds great. Does it come from our reward/bonuses?,sound great rewardbonus,"Yes,the amount you want to donate is deducted from your reward.",171
172,20180825-042845_49_live,0,6,"I know that my small donation is not enough,so i am asking you to also donate some small percentage from reward.",7,foot-in-the-door,,foot-in-the-door,0.0,0.8290000000000001,0.171,What do you have in mind?,mind,"I know that my small donation is not enough,so i am asking you to also donate some small percentage from reward.",172
